date,open,high,low,close,volume,returns,volatility,sma_20,sma_60,rsi
2025-01-01,50.25884145159289,50.40456854071186,49.74073888812379,50.11856766439345,9733572,,,,,
2025-01-02,48.630757277871666,49.91289392332065,48.462606093780224,49.04216276584762,3504635,-0.02147716801792321,,,,
2025-01-03,47.643852766167086,48.06274212546561,47.43473220190471,47.469057030270804,7041990,-0.032076597907959914,,,,
2025-01-04,46.73007047723173,47.387931682844766,46.13210224871042,46.58791021292,6047758,-0.0185625515330734,,,,
2025-01-05,47.20964986176025,48.13363627878448,47.19485454851175,47.447973774480054,8576457,0.01846108910293065,,,,
2025-01-06,47.59658934977078,48.19601876391532,47.75484047793917,47.87214481512184,8939026,0.008939708208781871,,,,
2025-01-07,47.39126233662778,47.345239328647594,46.40961401927745,46.9421255995652,7359016,-0.019427147439253,,,,
2025-01-08,46.317973410588266,47.038845198594736,46.34967836413082,46.57383886947213,1482606,-0.00784554864930287,,,,
2025-01-09,45.50899694753933,45.77156128615821,44.968457804573085,45.759825959631314,9035463,-0.017477900246148148,,,,
2025-01-10,44.736221994490435,45.21325014488762,45.02525253196009,45.1412571735104,8026240,-0.013517725934242164,,,,
2025-01-11,44.012542288438404,44.11370911448185,43.16187650492651,43.968471677161034,2713574,-0.02598034635680402,,,,
2025-01-12,45.01142925135791,44.816501128233,44.56539604960252,44.565812358360446,6405377,0.013585659414895979,,,,
2025-01-13,45.01456207360778,45.040539114269635,44.853418366602575,44.920503365671344,2755168,0.007958813910061258,,,,
2025-01-14,44.55272524623501,45.34055784716568,44.40856246051829,44.876623817228456,5260898,-0.0009768267306733414,,,,23.019936351185265
2025-01-15,47.32736181011561,47.82285528659658,46.991608077748836,47.13052573016062,9408881,0.050224409084599575,,,,37.51693066107993
2025-01-16,47.336448307017505,48.235812205285065,46.406075278434,47.29310516370669,2796012,0.003449556970293477,,,,42.088971749116695
2025-01-17,47.047720362199534,47.613140480616394,46.435618880291315,47.317305008113436,1636637,0.0005116992069558179,,,,49.201779624305324
2025-01-18,47.46327573284999,48.16164978645926,47.00955415552495,47.76806597414558,9542447,0.009526344874351,,,,56.50204850194281
2025-01-19,47.0418101818448,48.199091585309105,46.69620038697395,47.40903820940684,3585748,-0.007516062403134849,,,,49.77294995441606
2025-01-20,47.691218125539855,47.80087946516764,47.37284368690949,47.56924566105316,7632292,0.003379259687544822,,46.78867804151102,,48.177559484611294
2025-01-21,45.782644790832705,46.26378740730817,45.49651220847732,46.08314138146227,5002208,-0.031240862850335782,0.019808692356311036,46.58690672736446,,45.15592928918541
2025-01-22,45.60482855425128,45.77735327133831,45.37020876543119,45.75786894228382,8030456,-0.0070583825109912235,0.019397366178715184,46.42269203618627,,45.3760672330143
2025-01-23,46.38761724522813,46.45701405304801,45.787052296677224,46.28332325060454,7552569,0.011483364948299712,0.018414706589867158,46.363405347202956,,53.066849197714475
2025-01-24,45.62714922121896,45.91294350317202,44.818267121571346,45.309290143725875,9860168,-0.021045012295350718,0.018546472100224885,46.299474343743256,,50.94504199813569
2025-01-25,45.66036830451125,46.455722240476064,45.49986449314829,45.67294714209699,9604692,0.008026102311855965,0.018104940420936577,46.2107230121241,,60.54604824849567
2025-01-26,44.88253028510783,44.920748226746994,44.141438903237486,44.57562665666024,3034918,-0.02402561152935412,0.01857500148202625,46.04589710420102,,50.057185618715614
2025-01-27,45.17217934528391,45.38666533527855,44.02991620207924,44.90309068304378,2300870,0.007346257381994903,0.018322066511304774,45.94394535837495,,49.898217428130245
2025-01-28,45.86084614448217,45.970635271294334,45.35064578992589,45.596409396964226,7974421,0.015440333914080728,0.018671572908522317,45.89507388474955,,53.91047474452208
2025-01-29,47.65224540285637,47.92400573549139,47.090918334377626,47.31739393825007,2778561,0.037743861063771034,0.020117366397048184,45.97295228368049,,51.077623553560265
2025-01-30,46.41901707535593,46.78245619841052,45.891333953345026,46.52960264780566,1537019,-0.01664908450944047,0.020255106732971675,46.042369557395254,,45.89320309258529
2025-01-31,46.95444468278187,47.477750706671664,46.07161037990399,46.586677566910275,7775598,0.0012266367184914362,0.019182818452997245,46.17327985188272,,46.083884387991795
2025-02-01,46.75606889684092,46.979770846280594,45.81850583247687,46.66663091307424,5027881,0.0017162276929736375,0.019023293285181733,46.278320779618404,,43.851995891629265
2025-02-02,46.57021808764211,47.19596687113712,46.18364729949582,46.74821651405395,7188163,0.0017482642175663532,0.01897972394845405,46.369706437037536,,46.193520552636386
2025-02-03,47.38956214058483,47.311888795392356,46.68978553530749,47.20654804687518,1709596,0.009804257081838408,0.019038786993828785,46.48620264851987,,47.9801534114081
2025-02-04,47.08763033200294,48.14157721830379,46.75202540844589,47.47488718217135,8629919,0.005684362581007241,0.015455516426591211,46.503420721120406,,58.96676357294943
2025-02-05,49.48270004112153,49.66580834458669,49.40086523329364,49.54956108530025,4454411,0.04370044935900386,0.018233809250420223,46.61624351720009,,69.93532784543491
