date,open,high,low,close,volume,returns,log_returns,volatility,sma_20,sma_60
2025-03-25,152.05,153.83,151.44,151.65,34221599,0.01343223736968735,0.01334282465464482,0.34055836893063807,150.291,144.28333333333333
2025-03-26,148.11,150.38,146.59,148.18,9101864,-0.02288163534454335,-0.023147483146079253,0.349673214237293,150.4655,144.56416666666667
2025-03-27,145.09,147.65,144.09,145.71,31931685,-0.016668916183020688,-0.016809405962747746,0.34807484667932076,150.372,144.78516666666664
2025-03-28,147.68,149.69,146.0,148.44,47450504,0.018735845171916843,0.018562491166633718,0.35452457295835255,150.43099999999998,145.038
2025-03-31,150.57,152.17,149.43,150.7,24306528,0.015225006736728552,0.015110269440052842,0.3569260958102298,150.65500000000003,145.2866666666667
2025-04-01,150.27,151.23,148.6,150.77,7925753,0.00046449900464518024,0.0004643911583775523,0.34002138746801697,151.08300000000003,145.54199999999997
2025-04-02,152.02,152.81,149.44,151.34,29184347,0.0037805929561582907,0.0037734644755482907,0.2795133859094881,151.148,145.78766666666667
2025-04-03,152.17,153.08,151.81,152.73,12831007,0.009184617417734797,0.009142695315978703,0.28018377925311055,151.2275,146.0575
2025-04-04,155.23,156.75,153.45,154.25,21982554,0.009952203234466106,0.00990300620314292,0.2819719478384414,151.39299999999997,146.407
2025-04-07,155.62,157.44,155.26,155.6,22646521,0.008752025931928697,0.008713948958794043,0.2809266559480727,151.541,146.7635
2025-04-08,156.32,158.56,155.77,156.34,49480617,0.004755784061696744,0.004744511047893223,0.24823348709599574,151.9865,147.07166666666666
2025-04-09,157.32,157.73,155.1,157.03,19361748,0.00441345784827929,0.004403747104677959,0.23621817006841334,152.29250000000002,147.33800000000002
2025-04-10,151.95,153.49,151.7,151.91,22051272,-0.03260523466853471,-0.033148629677291166,0.2393924677373204,152.10250000000002,147.50933333333333
2025-04-11,153.43,154.18,152.87,153.84,49140151,0.012704891053913592,0.012624861060953086,0.23970123629411477,152.11200000000002,147.73033333333333
2025-04-14,153.58,154.91,151.59,153.48,40897847,-0.002340093603744209,-0.0023428359017727183,0.23847617300366902,152.05,147.91400000000002
2025-04-15,153.38,154.11,151.52,153.7,32143307,0.0014334115194161168,0.0014323851657984514,0.23731503197830142,152.051,148.12383333333335
2025-04-16,147.81,149.54,146.41,147.7,22836652,-0.03903708523096938,-0.03981946100721602,0.27090425355576725,151.86399999999998,148.15166666666664
2025-04-17,148.43,150.47,146.83,147.86,12085527,0.0010832769126609687,0.0010826905916200456,0.27079162064006956,151.71499999999997,148.17233333333334
2025-04-18,144.47,146.88,144.42,145.15,34398125,-0.018328148248343057,-0.018498189658315123,0.26875670834271675,151.301,148.18283333333332
2025-04-21,143.49,145.68,142.63,143.67,38840736,-0.010196348604891603,-0.010248687448011324,0.25766152953663646,151.0025,148.17216666666667
2025-04-22,142.22,143.54,140.72,141.93,10108397,-0.012111087909793095,-0.012185024711461104,0.25341089072985473,150.5165,148.13466666666667
2025-04-23,143.47,144.98,141.26,142.83,19342157,0.006341154090044432,0.006321133563370733,0.24435253102033666,150.249,148.13666666666666
2025-04-24,143.27,144.71,140.91,142.69,32976284,-0.0009801862353848723,-0.0009806669320534009,0.2378855268777759,150.098,148.1256666666667
2025-04-25,140.7,141.35,138.93,139.87,31908814,-0.019763122853738824,-0.019961025151271225,0.2348886011509343,149.6695,147.98716666666667
2025-04-28,140.69,141.36,140.11,140.13,42776491,0.0018588689497389677,0.0018571433909137089,0.22585465336801305,149.141,147.83266666666668
2025-04-29,140.99,143.25,140.19,141.25,10689624,0.007992578320131338,0.00796080684442401,0.22917771790826055,148.665,147.67883333333333
2025-04-30,139.7,139.99,137.65,139.83,16537463,-0.0100530973451326,-0.010103970973790911,0.22888530450974867,148.0895,147.52183333333332
2025-05-01,139.3,141.19,139.04,139.11,49934343,-0.005149109633125981,-0.005162411981280157,0.22365663419641643,147.4085,147.3745
2025-05-02,137.18,138.61,135.63,136.89,7937657,-0.015958593918481978,-0.016087303464058487,0.22023723384448263,146.5405,147.2396666666667
2025-05-05,135.65,137.15,134.88,134.98,9278408,-0.013952808824603702,-0.01405106429216044,0.21494137326650875,145.5095,147.08916666666667
2025-05-06,132.85,134.13,131.14,132.31,5756471,-0.01978070825307443,-0.019978965260940708,0.21479669533034182,144.308,146.89499999999998
2025-05-07,132.37,134.14,131.83,132.7,15355702,0.0029476230065754727,0.0029432872838422042,0.2137133826812301,143.0915,146.70200000000003
2025-05-08,131.79,132.47,131.53,131.7,47686532,-0.007535795026375247,-0.007564332588926432,0.1934572543832123,142.081,146.51933333333332
2025-05-09,129.85,129.86,129.25,129.77,28213726,-0.014654517843583736,-0.014762956000096033,0.18035146632185567,140.8775,146.31916666666666
2025-05-12,126.72,128.18,126.5,127.34,23309004,-0.018725437312167692,-0.018902978160259896,0.18240505502811546,139.57049999999998,146.0975
2025-05-13,126.29,127.1,124.81,125.98,5619165,-0.01068006910632946,-0.010737510395096267,0.1780296247688443,138.1845,145.8705
2025-05-14,129.34,129.76,127.99,129.11,44468156,0.024845213525956478,0.024541589992844278,0.183380139215445,137.25500000000002,145.72416666666666
2025-05-15,125.95,126.07,123.71,125.39,31640259,-0.028812640384168642,-0.029235873984180896,0.19688812522317414,136.13150000000002,145.534
2025-05-16,126.12,127.14,123.78,125.55,17421672,0.0012760188212774803,0.0012752054011474208,0.1957207319159065,135.1515,145.29416666666665
2025-05-19,120.72,121.95,119.59,121.36,16128108,-0.03337315810434083,-0.03394275056331714,0.21666778369341075,134.036,144.95783333333335
2025-05-20,116.29,117.55,115.11,116.86,28541264,-0.037079762689518736,-0.03778469791398578,0.23940653293684674,132.7825,144.53
2025-05-21,116.88,118.3,115.59,116.65,11304622,-0.001797022077699717,-0.0017986386588519018,0.2339164481761427,131.4735,144.06266666666664
2025-05-22,117.19,118.22,116.2,117.09,19693118,0.0037719674239176104,0.0037648713931942223,0.23692726141097456,130.1935,143.5545
2025-05-23,119.27,120.06,119.16,119.33,23594236,0.01913058331198214,0.01894989452093096,0.25464638152919195,129.1665,143.089
2025-05-26,120.99,122.32,118.49,120.17,35144197,0.007039302773820477,0.0070146425416440245,0.2578921658243211,128.1685,142.65483333333333
2025-05-27,119.05,119.91,118.0,119.73,15601539,-0.0036614795706082504,-0.0036681991944561196,0.25183686797568167,127.0925,142.2801666666667
2025-05-28,122.34,123.8,120.55,121.47,5050754,0.014532698571786407,0.014428110983427122,0.26414182578193923,126.17450000000001,141.804
2025-05-29,120.78,121.46,119.66,120.43,11321512,-0.008561784802831873,-0.008598647439790824,0.26412284642850453,125.2405,141.29216666666667
2025-05-30,120.37,120.75,118.89,120.37,24061429,-0.000498214730548896,-0.0004983388807451141,0.2629062928359437,124.4145,140.78266666666664
2025-06-02,123.62,124.14,122.36,123.83,15587915,0.02874470382985783,0.028339324835363677,0.2887880098200272,123.85700000000001,140.30249999999998
2025-06-03,124.01,124.73,123.43,124.15,46518855,0.002584187999677079,0.0025808547271685047,0.2835913621894026,123.449,139.9145
2025-06-04,123.74,124.51,122.48,124.02,12845863,-0.0010471204188482464,-0.0010476690324438,0.28282891841590824,123.01499999999999,139.46633333333332
2025-06-05,124.53,124.97,123.44,124.67,36672260,0.00524109014675056,0.00522740343515173,0.2838805043647278,122.6635,138.94899999999998
2025-06-06,127.7,127.79,126.58,127.0,28692627,0.018689339857222986,0.018516840101707604,0.28969422416918217,122.525,138.50483333333332
2025-06-09,129.63,131.29,128.05,129.62,12284812,0.020629921259842643,0.02042000654097878,0.29128883587478,122.63900000000001,138.0865
2025-06-10,131.1,132.4,130.96,131.23,5408357,0.01242092269711459,0.012344415908625303,0.29049277392774775,122.90149999999998,137.71233333333333
2025-06-11,133.7,135.92,132.77,133.97,48956132,0.020879372094795512,0.020664385380699292,0.28670953769573476,123.1445,137.42116666666666
2025-06-12,132.85,133.37,130.64,132.46,44660020,-0.011271180114951096,-0.011335181232061075,0.2678421942775744,123.498,137.11483333333334
2025-06-13,131.49,132.68,130.17,131.78,32722430,-0.0051336252453570985,-0.0051468475711595576,0.26931438437615973,123.80949999999999,136.754
2025-06-16,133.5,135.47,132.36,133.68,32772851,0.014417969342844117,0.014315018801464421,0.2361200503952403,124.42550000000001,136.488
2025-06-17,130.07,132.05,129.95,130.42,12507813,-0.02438659485338135,-0.024688872322082195,0.20887954282797633,125.10350000000001,136.13416666666666
2025-06-18,129.04,129.54,127.87,128.91,14258538,-0.011577978837601477,-0.01164552551004267,0.2162213675311367,125.7165,135.813
2025-06-19,129.36,129.73,128.96,129.15,35375725,0.0018617640214102504,0.001860033086836031,0.21648280818531995,126.31950000000002,135.53699999999998
2025-06-20,130.16,130.86,128.9,130.32,47304750,0.009059233449477233,0.009018444751940073,0.2106376881975214,126.86899999999999,135.235
2025-06-23,130.62,131.44,129.65,130.92,29809555,0.004604051565377576,0.004593485339190115,0.21042529270525964,127.40650000000001,134.90533333333335
2025-06-24,131.12,131.66,130.77,131.24,44558426,0.0024442407577147662,0.0024412584599212534,0.2084387253527784,127.98200000000001,134.57983333333334
2025-06-25,133.0,134.83,131.21,132.67,25068880,0.010896068271868176,0.01083713383592437,0.20655034008354478,128.542,134.26866666666666
2025-06-26,132.45,133.2,132.14,132.82,9535518,0.0011306248586719914,0.0011299861837423062,0.20121762590922648,129.1615,133.93683333333334
2025-06-27,135.42,136.07,134.33,134.76,43986266,0.01460623400090344,0.014500590425784467,0.20289515177812795,129.88100000000003,133.612
2025-06-30,135.21,136.57,134.64,135.28,24028706,0.003858711783912172,0.0038512860519727674,0.18380255129639034,130.4535,133.27333333333334
2025-07-01,132.77,133.18,132.32,132.57,23582433,-0.02003252513305742,-0.020235896779566633,0.20340860767242921,130.8745,132.87716666666665
2025-07-02,132.19,134.02,130.54,131.9,18874877,-0.0050539337708379595,-0.005066748087489282,0.20505181120458438,131.26850000000002,132.45833333333334
2025-07-03,135.87,136.16,135.39,135.57,28349690,0.02782410917361622,0.027444052368028937,0.2229715495330157,131.8135,132.186
2025-07-04,137.86,138.77,136.7,138.64,40790794,0.022645127978166313,0.022392533316052683,0.2267687994476441,132.3955,131.93266666666668
2025-07-07,139.52,141.09,137.12,138.78,49521246,0.001009809578765175,0.0010093000640522018,0.21880360724015926,132.8535,131.68766666666667
2025-07-08,137.31,138.05,135.32,137.42,12143709,-0.009799682951434074,-0.00984801586847306,0.22100686409825165,133.163,131.4163333333333
2025-07-09,139.01,140.45,138.51,138.59,15052752,0.008514044535002263,0.008478004477781301,0.21144487797113098,133.394,131.2645
2025-07-10,140.0,140.62,139.59,140.57,20051332,0.014286745075402285,0.014185651262963409,0.20997772859052893,133.7995,131.143
2025-07-11,142.39,143.88,141.81,141.97,27751831,0.009959450807426995,0.009910182331808168,0.20900004992459587,134.30900000000003,131.09
2025-07-14,141.18,142.69,139.12,141.62,41304794,-0.0024653095724448404,-0.00246835345185466,0.20621180461086872,134.706,131.05583333333334
2025-07-15,139.1,140.46,138.02,139.49,19581957,-0.01504024855246433,-0.015154500119484042,0.191942197148088,135.15949999999998,131.01516666666666
2025-07-16,141.19,142.67,139.15,141.49,15475048,0.014337945372428162,0.014236129103717132,0.18703643446344373,135.7885,130.99283333333332
2025-07-17,141.66,142.08,141.5,141.57,10568365,0.0005654109831081389,0.0005652511985446903,0.18735664859572665,136.40949999999998,130.97416666666666
2025-07-18,139.67,140.55,138.41,139.82,25179965,-0.012361375997739676,-0.012438413322566781,0.19592985034114163,136.8845,130.97333333333333
2025-07-21,136.52,137.26,136.21,136.79,31873635,-0.02167071949649546,-0.02190897798248612,0.21537138613443466,137.178,130.91766666666666
2025-07-22,137.51,139.42,136.33,138.12,40326864,0.009722932962936026,0.009675969420438777,0.21698745739298395,137.522,130.8655
2025-07-23,136.27,138.01,134.49,136.55,17820509,-0.011366927309585773,-0.011432024602077475,0.22012929844837809,137.71599999999998,130.81083333333333
2025-07-24,137.6,138.76,136.5,137.21,40940597,0.004833394361039911,0.004821751013369815,0.22043159379842292,137.9355,130.77916666666667
2025-07-25,136.22,136.69,136.14,136.59,32669051,-0.004518621091757158,-0.004528860918283421,0.21601075015952056,138.027,130.77416666666667
2025-07-28,135.6,136.14,135.01,135.1,13033529,-0.010908558459623796,-0.01096849304864734,0.2195346674911138,138.018,130.77616666666665
2025-07-29,139.68,140.58,138.95,139.1,27984415,0.02960769800148033,0.029177853963244002,0.22985612140627168,138.34449999999998,130.88933333333333
2025-07-30,139.38,140.83,139.14,139.59,46186371,0.003522645578720507,0.003516455595269773,0.22812436502073388,138.72899999999998,131.00416666666666
2025-07-31,135.2,136.51,135.01,136.26,7971825,-0.023855577047066534,-0.024144729179144866,0.22709636447699882,138.7635,131.08016666666668
2025-08-01,139.1,139.19,138.26,138.74,27134040,0.018200499045941676,0.01803685261163323,0.2217953745146542,138.76850000000002,131.22966666666667
2025-08-04,139.08,139.37,136.25,138.27,44453989,-0.0033876315410119595,-0.0033933825566286324,0.2221127153652167,138.743,131.41183333333333
2025-08-05,139.11,140.56,137.76,139.25,19631795,0.007087582266579906,0.007062583406866831,0.2204049411751447,138.8345,131.63299999999998
2025-08-06,141.48,143.53,140.53,141.52,24393397,0.016301615798922864,0.016170171044136494,0.22571151581634755,138.981,131.83983333333333
2025-08-07,142.87,144.58,142.37,143.22,40361671,0.012012436404748472,0.011940859727263917,0.224093473650934,139.1135,132.137
2025-08-08,145.58,147.39,144.09,145.04,12609414,0.012707722385141729,0.012627656867801876,0.22575231641133228,139.267,132.46183333333335
2025-08-11,142.7,144.83,141.38,142.9,23903991,-0.014754550468836114,-0.014864481510773821,0.2324884371488779,139.331,132.82083333333333
2025-08-12,144.67,145.92,142.12,143.92,12920179,0.007137858642407124,0.007112504706455789,0.2259990464633525,139.5525,133.27183333333335
2025-08-13,144.27,146.34,142.71,143.86,23588579,-0.0004168982768202323,-0.0004169852030672814,0.2210359359958509,139.671,133.72533333333334
2025-08-14,143.94,144.87,143.48,143.55,6097708,-0.002154872792993201,-0.0021571978721372114,0.22130504685046215,139.77,134.1663333333333
