date,open,high,low,close,volume,returns,log_returns,volatility,sma_20,sma_60
2025-03-25,102.17,102.78,101.48,102.25,33138959,-0.014552814186584495,-0.014659745085277386,0.23996885509001317,109.8585,117.86733333333333
2025-03-26,103.03,103.39,101.8,103.1,19887566,0.00831295843520774,0.008278596100003031,0.2279598194832892,109.0895,117.43666666666668
2025-03-27,100.57,101.44,100.32,100.61,12139728,-0.024151309408341315,-0.02444773471895481,0.23324959317744204,108.18299999999999,116.9305
2025-03-28,99.75,101.43,98.32,100.3,10752073,-0.0030812046516250913,-0.0030859613360694842,0.23383970238893498,107.319,116.46633333333334
2025-03-31,101.63,102.0,101.24,101.37,49425969,0.01066799601196422,0.010611494426418535,0.24010582892650034,106.4915,115.99133333333334
2025-04-01,101.18,101.35,99.74,101.13,22502967,-0.0023675643681563274,-0.0023703714802292887,0.23985029852580553,105.66100000000002,115.50733333333334
2025-04-02,100.06,100.97,99.0,99.9,35285094,-0.012162563037674157,-0.01223713225957109,0.23498561576922525,104.734,115.01433333333333
2025-04-03,100.54,102.14,100.38,101.01,13666232,0.011111111111111072,0.011049836186584935,0.22806494883257866,104.04849999999999,114.532
2025-04-04,100.77,101.8,99.62,100.6,21794007,-0.004059004059004168,-0.004067264175454086,0.18264179607908115,103.58800000000001,113.99933333333334
2025-04-07,103.19,104.33,103.1,103.2,23346653,0.025844930417495027,0.025516595381823524,0.20328952467928368,103.3605,113.52483333333335
2025-04-08,105.78,106.81,103.96,105.15,32058054,0.018895348837209225,0.018719049101246353,0.21365787430400768,103.287,113.10966666666667
2025-04-09,104.06,105.07,102.85,103.66,13282836,-0.014170233000475596,-0.014271589387148382,0.21588454190656314,103.19850000000001,112.68149999999999
2025-04-10,101.76,102.67,101.62,102.09,48870525,-0.015145668531738266,-0.01526153558063633,0.21498663537248036,103.1165,112.23233333333333
2025-04-11,100.79,102.44,99.86,101.13,28738998,-0.009403467528651288,-0.0094479592668451,0.2104170357934399,102.91749999999999,111.78166666666667
2025-04-14,101.96,102.08,100.66,101.82,34656341,0.006822901216256172,0.006799730560110768,0.20734716099502168,102.694,111.41116666666667
2025-04-15,103.0,103.76,102.44,102.89,19847214,0.01050874091534082,0.010453907913528938,0.21150800329183128,102.55449999999999,111.12316666666668
2025-04-16,102.85,103.14,101.53,102.93,7215607,0.000388764700165245,0.0003886891507491942,0.21142441577371687,102.43499999999999,110.82283333333335
2025-04-17,102.58,102.94,102.31,102.67,17618476,-0.0025259885358982492,-0.0025291842275947203,0.2080669455204269,102.255,110.53150000000001
2025-04-18,102.19,102.59,101.49,102.11,12356509,-0.005454368364663509,-0.005469297743426808,0.20762336618519972,102.084,110.2145
2025-04-21,99.83,100.93,99.03,100.49,41033819,-0.015865243364998616,-0.015992443506579357,0.2067651980336939,101.9205,109.85283333333334
2025-04-22,101.42,102.75,100.11,101.5,41486484,0.010050751318539275,0.010000578420974808,0.2046286334338315,101.88300000000001,109.49600000000001
2025-04-23,100.82,101.13,100.06,101.01,26194566,-0.004827586206896495,-0.004839276640749157,0.20260831179029995,101.77850000000001,109.17750000000001
2025-04-24,102.15,103.22,100.7,102.38,43387038,0.01356301356301337,0.013471859188344194,0.1890954042068929,101.86699999999999,108.90066666666667
2025-04-25,103.34,103.92,101.94,103.43,6419671,0.010255909357296478,0.010203674360275201,0.19124818329586954,102.0235,108.66466666666665
2025-04-28,100.48,101.13,99.18,100.64,10737738,-0.02697476554191247,-0.027345262437581938,0.21302946748219886,101.987,108.378
2025-04-29,101.73,102.0,101.31,101.6,37695534,0.009538950715421324,0.009493742192251143,0.21565510371065183,102.01050000000001,108.11766666666668
2025-04-30,100.87,102.16,99.58,100.78,5275072,-0.008070866141732247,-0.008103611891929447,0.2129865974881978,102.05449999999999,107.84733333333334
2025-05-01,102.02,103.21,101.14,101.55,43970087,0.007640404842230497,0.007611364773941555,0.2110459186250609,102.08149999999999,107.59266666666667
2025-05-02,99.76,100.45,99.4,99.65,33613045,-0.018709995076316988,-0.018887241367589867,0.2212662057625958,102.034,107.30133333333333
2025-05-05,99.1,100.34,97.87,98.93,36610792,-0.007225288509784211,-0.007251517323672487,0.199327817975964,101.82050000000001,106.99733333333333
2025-05-06,95.99,96.95,95.04,95.99,41313346,-0.029717982411806454,-0.030168509959685775,0.20619815141188066,101.3625,106.62433333333334
2025-05-07,93.35,94.11,93.24,93.33,23002316,-0.02771121991874148,-0.02810241979779016,0.2198036487632605,100.846,106.26483333333333
2025-05-08,95.85,96.87,94.67,95.97,44964650,0.028286724525875995,0.027894043051881052,0.24608540332745799,100.53999999999999,105.97633333333333
2025-05-09,96.77,97.12,95.67,96.6,5430406,0.006564551422319376,0.006543098588935887,0.24707559743920673,100.3135,105.68383333333334
2025-05-12,94.66,95.0,94.44,94.91,45212747,-0.017494824016563104,-0.01764966707607144,0.25038851107732135,99.968,105.3465
2025-05-13,95.04,96.11,94.59,95.39,26452026,0.005057422821620472,0.005044677014715865,0.24710155069340653,99.59299999999999,104.99749999999999
2025-05-14,96.03,97.19,95.44,96.13,22343913,0.007757626585595867,0.007727690920607986,0.2500701384053389,99.253,104.66583333333332
2025-05-15,95.85,97.38,95.04,96.2,44370982,0.0007281805887859871,0.0007279155939359788,0.2504690091558446,98.9295,104.30666666666666
2025-05-16,98.0,98.35,97.7,98.17,46499027,0.020478170478170465,0.02027131203276921,0.2638362305543663,98.73249999999999,103.99833333333332
2025-05-19,97.79,98.87,97.36,97.45,33070316,-0.007334216155648332,-0.007361243750860178,0.25952128200063773,98.5805,103.68716666666667
2025-05-20,100.54,100.9,100.52,100.7,30937104,0.03335043612108768,0.03280637377094674,0.28508454638144287,98.5405,103.42733333333334
2025-05-21,100.52,102.25,99.89,100.89,19231892,0.0018867924528300772,0.001885014695771204,0.2846481375482767,98.53450000000001,103.13416666666666
2025-05-22,101.61,102.07,100.95,101.25,29122724,0.003568242640499486,0.003561891566360528,0.2805568294296315,98.478,102.84266666666666
2025-05-23,101.0,101.28,100.6,100.78,36069493,-0.004641975308641966,-0.004652782734196479,0.2780199913128128,98.3455,102.56266666666667
2025-05-26,101.49,101.56,100.7,101.54,12208568,0.007541178805318571,0.007512886266796294,0.2620354022386938,98.3905,102.28966666666666
2025-05-27,99.1,100.0,98.91,99.18,47862828,-0.023242072089816768,-0.023516428458260404,0.27277725301797096,98.26950000000001,101.98033333333333
2025-05-28,100.44,101.25,99.55,100.43,33513877,0.012603347449082536,0.01252458634425989,0.27559129016111716,98.252,101.68016666666668
2025-05-29,102.32,102.45,100.74,102.27,10960343,0.01832121875933468,0.0181554074126736,0.28206624970327027,98.288,101.47266666666668
2025-05-30,103.41,104.75,103.39,103.71,44806218,0.014080375476679396,0.013982167783721456,0.27640026904863874,98.491,101.37100000000001
2025-06-02,101.27,102.49,100.73,101.14,48944718,-0.024780638318387727,-0.0250928469498058,0.29093442977750433,98.6015,101.26083333333332
2025-06-03,102.54,103.8,102.5,102.52,48396048,0.013644453233142118,0.013552205844033329,0.26962291199137695,98.928,101.19250000000001
2025-06-04,103.11,103.47,102.74,102.83,36021423,0.0030238002341007597,0.0030192377452289776,0.24332564649422406,99.40299999999999,101.14916666666666
2025-06-05,99.38,100.4,98.74,99.3,17034072,-0.034328503355052,-0.034931568189972305,0.26434773942119655,99.56949999999999,101.07533333333335
2025-06-06,99.35,100.47,98.77,99.53,38086348,0.0023162134944612056,0.0023135352068452512,0.2637700164271948,99.716,100.98233333333334
2025-06-09,98.02,98.29,97.11,98.13,14408689,-0.014066110720385883,-0.01416597603957002,0.26073668377925907,99.877,100.84633333333335
2025-06-10,95.57,96.32,94.26,95.69,25758784,-0.024864975033119352,-0.025179330427230757,0.27690806879431223,99.89200000000001,100.67983333333333
2025-06-11,93.03,94.52,92.94,93.16,29524215,-0.026439544362002354,-0.026795354775031307,0.2909467126959119,99.7435,100.47716666666666
2025-06-12,93.45,94.75,92.35,93.38,33668474,0.002361528553026959,0.0023587445266506275,0.2911634393570145,99.60249999999999,100.26233333333333
2025-06-13,94.18,95.52,93.41,94.46,33458350,0.011565645748554232,0.011499274925180028,0.2839403353467655,99.417,100.07783333333333
2025-06-16,94.23,94.69,93.1,94.43,12662944,-0.00031759474909998087,-0.00031764519299306855,0.28320863871141083,99.26599999999999,99.92233333333334
2025-06-17,93.66,94.06,92.38,93.76,26932686,-0.007095202795721733,-0.0071204934462753685,0.25201899625030594,98.919,99.78083333333333
2025-06-18,93.79,94.56,92.76,93.53,41408595,-0.0024530716723549784,-0.0024560853822429003,0.2512713617686262,98.551,99.62133333333333
2025-06-19,93.32,94.12,92.85,93.35,35433830,-0.0019245161980113723,-0.0019263704587280327,0.24992847635850857,98.15599999999999,99.50033333333333
2025-06-20,91.77,93.04,91.16,91.93,8440267,-0.015211569362613697,-0.015328452112068224,0.2531207915810233,97.7135,99.36083333333333
2025-06-23,92.31,92.36,91.83,91.93,6711159,0.0,0.0,0.24977052808056663,97.23299999999999,99.2035
2025-06-24,90.72,91.27,90.23,90.26,7718760,-0.018165995866420093,-0.018333023476808135,0.2454224768494645,96.78699999999999,99.02233333333334
2025-06-25,89.81,91.19,88.66,90.15,20026700,-0.0012187015289164549,-0.001219444749528843,0.23735367139447233,96.273,98.85983333333334
2025-06-26,88.04,88.34,87.69,88.29,22008098,-0.020632279534109843,-0.020848098735835204,0.22598924720925695,95.574,98.64783333333334
2025-06-27,88.87,89.59,88.51,89.18,38740416,0.010080416808245563,0.010029948285839503,0.22138679070894007,94.8475,98.4575
2025-06-30,89.47,89.62,87.93,89.24,47913963,0.0006727965911637046,0.0006725703650009376,0.21320719637932178,94.2525,98.22483333333334
2025-07-01,88.61,88.96,87.7,88.54,43138294,-0.007844016136261622,-0.007874942260336653,0.19997715282487843,93.5535,97.94800000000001
2025-07-02,88.87,89.96,87.85,89.19,26636228,0.00734131466004051,0.00731449837412089,0.2034692804764116,92.8715,97.70683333333334
2025-07-03,89.79,90.38,89.07,89.64,10447388,0.005045408678102881,0.005032723254610199,0.18000606374695766,92.3885,97.49933333333334
2025-07-04,86.62,88.11,86.05,86.9,34545212,-0.030566711289602755,-0.03104361666137979,0.19901671413334532,91.757,97.26216666666667
2025-07-07,86.99,88.07,86.88,87.55,30263355,0.007479861910241636,0.007452026460514483,0.20307466630160084,91.228,97.02433333333333
2025-07-08,88.69,88.95,88.57,88.85,5168374,0.01484865790976575,0.014739495868799385,0.20205629260871708,90.886,96.79033333333334
2025-07-09,89.04,90.25,88.05,88.62,43149933,-0.002588632526730361,-0.0025919888293168226,0.1831922148094691,90.659,96.55183333333333
2025-07-10,89.15,89.46,88.39,89.09,16794565,0.005303543218235118,0.005289528961208935,0.18450601462704128,90.4445,96.32549999999999
2025-07-11,86.11,86.57,84.88,86.54,12847717,-0.02862274104837803,-0.029040359935813668,0.19906874046207856,90.0485,96.066
2025-07-14,87.02,88.15,86.87,86.89,32756223,0.004044372544488084,0.0040362160543758775,0.20081866136368928,89.67150000000001,95.83933333333334
2025-07-15,86.45,87.47,86.06,86.24,19671685,-0.0074807227529060105,-0.007508843690427635,0.20090019834948913,89.2955,95.58500000000001
2025-07-16,85.75,86.47,84.77,85.86,43619921,-0.0044063079777364456,-0.004416044364272379,0.20080813656440588,88.912,95.3325
2025-07-17,84.13,84.36,82.89,83.94,34199810,-0.02236198462613559,-0.022615804890969753,0.21061190061939833,88.44149999999999,95.02516666666666
2025-07-18,83.22,84.63,82.64,83.49,32876329,-0.005360972122944951,-0.005375393699535697,0.2072864733086524,88.0195,94.69283333333333
2025-07-21,83.41,83.55,82.87,83.36,11454017,-0.00155707270331773,-0.001558286200852282,0.20688936858011509,87.59100000000001,94.40483333333333
2025-07-22,83.15,84.07,82.65,83.41,42982427,0.0005998080614202372,0.000599628248463546,0.20146137733799616,87.24849999999999,94.10166666666666
2025-07-23,82.68,82.83,81.82,82.82,28296503,-0.0070734923870039434,-0.007098628136099233,0.20151476611553093,86.882,93.80233333333334
2025-07-24,82.08,82.11,81.01,81.94,10878440,-0.010625452789181256,-0.010682305998696077,0.19363842811896903,86.5645,93.4755
2025-07-25,82.6,83.77,81.96,83.07,13008490,0.013790578472052673,0.013696353732255107,0.197537193680564,86.259,93.19916666666667
2025-07-28,81.26,81.46,81.08,81.18,32635710,-0.022751895991332427,-0.02301471444022831,0.20823482517762118,85.856,92.90333333333334
