date,open,high,low,close,volume,returns,log_returns,volatility,sma_20,sma_60
2025-03-25,519.18,524.06,514.88,519.04,48258670,0.042060671766146696,0.041200167899188754,0.26619429196339084,488.7509999999999,467.1911666666667
2025-03-26,522.64,524.75,522.11,524.66,48275356,0.010827681874229445,0.010769482261212573,0.2672054009223182,490.42249999999996,468.6435
2025-03-27,515.94,516.89,511.94,516.05,34317562,-0.016410627835169445,-0.01654677373626358,0.2663037363178176,492.0885,469.9865
2025-03-28,527.75,529.23,523.16,525.78,10441906,0.018854762135452008,0.018679214283872,0.26672631568862887,493.79949999999997,471.50466666666665
2025-03-31,531.97,535.47,527.05,528.88,42966133,0.005896002130168609,0.005878688729508493,0.2539827264473271,496.116,473.1925
2025-04-01,529.29,535.15,526.66,528.0,13193375,-0.0016638935108153063,-0.0016652793190612089,0.2549303175549172,498.31850000000003,474.78433333333334
2025-04-02,525.77,529.54,524.86,525.51,48368724,-0.004715909090909132,-0.0047270640745958915,0.25650896670572404,500.19350000000003,476.135
2025-04-03,531.1,531.96,528.22,530.34,33883021,0.00919107153051324,0.00914909066924599,0.2571283185293804,502.254,477.5448333333333
2025-04-04,525.22,526.24,519.31,523.2,39379642,-0.013463061432288703,-0.013554510157922627,0.2646372362742908,503.899,478.9713333333333
2025-04-07,525.13,528.76,517.47,523.48,12920606,0.0005351681957186383,0.000535025044290901,0.24527458474553576,506.1345,480.4176666666666
2025-04-08,532.23,539.32,528.86,531.24,46046990,0.014823871017039858,0.014715071344770151,0.24609709105565128,508.442,481.9868333333333
2025-04-09,536.21,543.85,531.51,536.13,18512656,0.009204879150666256,0.009162772444765379,0.24481298590711884,511.06949999999995,483.72633333333334
2025-04-10,532.08,543.31,528.65,535.41,22424264,-0.0013429578646970697,-0.0013438604407818462,0.24398628153237278,513.7415,485.4111666666667
2025-04-11,536.05,543.23,531.65,534.62,26694403,-0.0014755047533665522,-0.0014765943824723345,0.24515864941508858,516.2815,487.15233333333333
2025-04-14,537.68,541.37,529.11,536.82,44845605,0.00411507238786446,0.004106628633998476,0.23799265306422396,519.191,488.83700000000005
2025-04-15,536.66,536.82,530.02,535.0,41315924,-0.003390335680488854,-0.0033960958915531182,0.23662604698758258,522.1465000000001,490.3926666666667
2025-04-16,528.58,536.42,522.38,529.35,21119812,-0.010560747663551306,-0.010616908106617686,0.2356672089940987,524.2975,491.9228333333333
2025-04-17,534.1,540.19,525.11,532.13,34650457,0.005251723812222497,0.005237981603248831,0.22687056475138503,526.0645,493.47766666666666
2025-04-18,528.23,533.93,519.63,527.39,45895021,-0.00890759776746286,-0.008947507593674896,0.2203162100750925,527.0559999999999,495.045
2025-04-21,526.37,534.49,521.74,529.42,6816114,0.003849143897305618,0.003841754897746766,0.206357629095166,528.6225,496.56850000000003
2025-04-22,531.51,534.57,531.01,534.05,21936902,0.008745419515696407,0.008707399838994935,0.14888773751689016,529.373,498.15633333333335
2025-04-23,525.84,526.49,518.51,526.34,16292128,-0.014436850482164476,-0.014542075783929624,0.15471784131533395,529.4570000000001,499.40583333333336
2025-04-24,527.22,534.23,519.83,527.5,10993464,0.0022038986206633915,0.002201473598446783,0.141771466396314,530.0295,500.6075
2025-04-25,534.16,538.96,525.9,531.59,49024464,0.007753554502369697,0.007723650175744464,0.12819566763115428,530.32,501.9193333333333
2025-04-28,525.77,526.57,520.61,525.96,7649832,-0.010590868902725759,-0.010647351307247855,0.13241762200542329,530.174,503.0618333333333
2025-04-29,534.12,538.03,524.0,531.78,39571798,0.011065480264658811,0.011004705759643378,0.13819024438987423,530.363,504.1948333333333
2025-04-30,525.8,531.48,524.41,525.34,11584022,-0.012110271164767261,-0.012184197953838651,0.14417875004672265,530.3545,505.08716666666663
2025-05-01,537.06,543.87,526.61,534.2,7908003,0.016865268207256312,0.016724628651337736,0.15295713093834087,530.5474999999999,506.189
2025-05-02,535.66,538.68,530.11,535.0,10456724,0.0014975664545113787,0.0014964462201460136,0.14391586349916285,531.1375,507.30216666666666
2025-05-05,526.28,535.42,525.95,527.72,9631435,-0.013607476635513982,-0.013700906880430658,0.1531809774756228,531.3495,508.26566666666673
2025-05-06,533.24,540.46,530.21,535.02,18410589,0.013833093307056732,0.013738289359267181,0.15198338595388985,531.5385,509.1626666666667
2025-05-07,536.46,539.16,535.89,536.56,8883653,0.0028783970692682903,0.0028742624166385672,0.14874583179302364,531.5600000000001,510.15816666666666
2025-05-08,541.6,547.28,540.14,541.6,21114625,0.009393171313553106,0.00934932980658355,0.15222318472473959,531.8695,511.20366666666666
2025-05-09,547.53,554.62,543.18,543.44,11216244,0.003397341211226035,0.0033915832849812904,0.1523167694046928,532.3104999999999,512.2876666666666
2025-05-12,535.2,540.24,527.25,537.79,20931877,-0.010396731929928071,-0.010451155494121966,0.15684931049485223,532.359,513.0855
2025-05-13,533.38,533.95,528.3,533.77,5742659,-0.007475036724371886,-0.007503114822105141,0.15872646794525086,532.2975,513.7245
2025-05-14,534.55,542.69,533.57,537.28,29255948,0.006575866009704612,0.006554339322356547,0.1553201797758818,532.694,514.4921666666667
2025-05-15,534.09,538.22,529.43,537.64,8476500,0.0006700416914831031,0.0006698173137716268,0.15442314659906872,532.9694999999999,515.2801666666667
2025-05-16,541.07,548.08,533.99,537.85,43365871,0.0003905959378023294,0.000390519675066979,0.1503351721425801,533.4925000000001,515.9341666666667
2025-05-19,522.67,525.06,519.77,520.15,36455182,-0.03290880356976855,-0.03346247936111025,0.1920195322822937,533.0290000000001,516.347
2025-05-20,525.15,529.93,518.35,524.63,13196503,0.008612900124963963,0.008576020708542135,0.19193259871119425,532.558,516.894
2025-05-21,509.28,516.12,502.9,511.19,28663279,-0.025618054628976594,-0.025951911168792554,0.20603940533073034,531.8005,517.2266666666667
2025-05-22,518.04,523.52,510.99,515.63,11207674,0.00868561591580419,0.008648112954973206,0.20880023999187797,531.207,517.775
2025-05-23,517.81,523.08,510.19,517.39,11587075,0.0034133002346643515,0.0034074881472628206,0.20693193651618128,530.497,518.2054999999999
2025-05-26,516.95,522.21,511.29,517.76,13220782,0.000715127853263553,0.000714872271182281,0.20405016241182147,530.087,518.7923333333333
2025-05-27,516.45,519.7,515.19,516.36,18301652,-0.0027039555006179716,-0.0027076177915635233,0.19931328718933353,529.316,519.3325
2025-05-28,521.44,527.84,516.66,522.96,49309342,0.012781780153381384,0.01270078266596557,0.20114032235189516,529.1969999999999,519.9150000000001
2025-05-29,514.78,517.57,506.12,512.5,17449567,-0.020001529753709724,-0.020204268291910955,0.2023436153010501,528.1120000000001,520.3045
