date,open,high,low,close,volume,returns,log_returns,volatility,sma_20,sma_60
2025-03-25,246.07,248.9,242.93,247.13,26551975,-0.01955883519796875,-0.019752640447471177,0.24842611228646025,250.9495,249.19083333333336
2025-03-26,245.6,248.14,244.56,245.97,14140671,-0.004693885809088361,-0.004704936685678529,0.2399319303411777,251.24050000000003,249.1985
2025-03-27,240.4,242.66,239.94,241.45,33658859,-0.01837622474285483,-0.018547164956645136,0.24257239736398245,251.1075,249.23783333333333
2025-03-28,241.53,244.72,240.5,241.2,45271509,-0.00103541105819005,-0.0010359474665204717,0.2424868501919441,250.94549999999998,249.317
2025-03-31,237.17,241.33,236.94,238.77,41465860,-0.01007462686567151,-0.010125719367162576,0.24348284814746432,250.7585,249.30133333333333
2025-04-01,237.96,240.1,232.94,236.15,48971593,-0.010972902793483286,-0.011033549143741566,0.23464198302324776,250.69699999999997,249.18833333333333
2025-04-02,234.29,237.63,233.49,235.0,8648344,-0.004869786152868927,-0.004881682197967145,0.22424807182408793,250.3565,248.99716666666666
2025-04-03,236.19,238.86,232.2,235.5,19314823,0.0021276595744681437,0.0021253993123135366,0.21786786979664877,249.87849999999997,248.737
2025-04-04,231.4,235.15,228.56,231.93,29130163,-0.015159235668789739,-0.01527531145597929,0.22098095622336356,249.157,248.44933333333336
2025-04-07,228.0,230.67,227.4,228.38,39518112,-0.015306342430905895,-0.015424693726991115,0.212452222241097,248.05349999999999,248.08983333333333
2025-04-08,225.67,228.37,223.7,226.37,26339120,-0.008801120938786156,-0.008840079558467462,0.14513610106593122,246.3855,247.65466666666669
2025-04-09,230.13,230.7,225.53,228.84,22624570,0.010911339841851886,0.010852240685293618,0.15568787288833294,244.82049999999998,247.26066666666665
2025-04-10,229.99,231.98,227.74,230.22,43517345,0.00603041426324058,0.006012304086587894,0.14438709048470758,243.14499999999998,246.91316666666665
2025-04-11,228.71,230.76,225.81,227.61,36105837,-0.011336982017200903,-0.011401735468822815,0.1453116663996707,241.43099999999998,246.61616666666666
2025-04-14,225.56,225.84,224.35,225.1,39224097,-0.011027634989675406,-0.01108889010540669,0.14305483284393428,239.78799999999995,246.27583333333334
2025-04-15,225.11,226.11,223.99,225.88,21713064,0.0034651266103953304,0.003459136891949338,0.1475244598252148,238.24949999999998,245.90233333333333
2025-04-16,223.01,224.92,222.99,223.0,28098027,-0.012750132813883486,-0.012832113344517195,0.1341669122344491,236.427,245.48983333333334
2025-04-17,223.03,224.8,220.82,223.99,38214078,0.004439461883408047,0.004429636541256206,0.13558557263740317,234.875,245.01166666666666
2025-04-18,218.31,221.49,218.11,219.19,20747785,-0.021429528103933282,-0.021662474406114626,0.14563654605156184,233.18699999999998,244.34533333333331
2025-04-21,213.21,214.09,210.78,212.8,20622085,-0.029152789817053604,-0.029586176127771018,0.16448845113406146,231.22400000000002,243.64833333333334
2025-04-22,214.27,215.95,212.71,214.73,16715378,0.009069548872180366,0.009028667511551436,0.16997899745285924,229.60399999999998,243.00950000000003
2025-04-23,219.35,222.81,218.17,219.91,40794544,0.024123317654729304,0.023836946763715755,0.20267886459639528,228.301,242.54383333333334
2025-04-24,218.88,221.87,215.01,217.8,14707332,-0.009594834250375106,-0.009641161243896343,0.19761692285875998,227.11849999999998,242.06383333333332
2025-04-25,218.35,220.16,216.11,217.04,25954150,-0.0034894398530762594,-0.0034955421481838345,0.19714429343232268,225.9105,241.57033333333337
2025-04-28,216.95,218.62,214.29,215.55,35339257,-0.006865093991890836,-0.00688876715753262,0.19641740501251434,224.74949999999998,241.04783333333336
2025-04-29,213.87,215.06,211.1,213.8,8624078,-0.00811876594757599,-0.008151902602198795,0.19553122617172322,223.632,240.5378333333333
2025-04-30,214.88,216.57,212.52,214.67,26831333,0.0040692235734329785,0.004060966675052123,0.1980992048940619,222.61550000000003,239.98499999999999
2025-05-01,210.36,211.44,207.37,210.72,33818743,-0.018400335398518597,-0.01857172727102614,0.2024270976579901,221.37650000000002,239.30383333333333
2025-05-02,210.56,213.28,208.97,211.16,36753629,0.002088078967350082,0.002085901960444616,0.20072420641010014,220.33800000000002,238.6385
2025-05-05,212.24,212.75,209.8,212.25,37809952,0.005161962492896466,0.005148685236041298,0.19939427669265153,219.5315,238.10066666666668
2025-05-06,214.99,217.14,212.49,215.21,48139856,0.013945818610129557,0.013849470418036912,0.20767154913768401,218.9735,237.59316666666666
2025-05-07,214.45,217.18,212.93,213.85,8922511,-0.0063194089493983086,-0.006339460936576028,0.201902259421659,218.224,237.05133333333333
2025-05-08,207.88,209.18,207.29,208.4,28332764,-0.025485153144727546,-0.02581552479370571,0.21324923647513863,217.13300000000004,236.3628333333333
2025-05-09,210.32,213.26,209.07,210.82,13049939,0.011612284069097756,0.011545378947831154,0.21950112763079552,216.2935,235.70533333333333
2025-05-12,208.43,211.31,206.0,207.95,5337959,-0.013613509154729142,-0.01370702263812245,0.220828825068641,215.436,234.9205
2025-05-13,207.91,210.89,206.77,208.58,18001090,0.0030295744169273053,0.003024994504146288,0.22064247825713074,214.571,234.09633333333335
2025-05-14,205.08,207.58,202.68,205.18,13990469,-0.016300699971234067,-0.016435018033500125,0.2228833548812079,213.67999999999998,233.2635
2025-05-15,209.89,210.39,208.95,209.84,29838331,0.022711765279266993,0.022457692899051553,0.24084068956647592,212.9725,232.66
2025-05-16,207.72,209.84,205.31,208.73,41211178,-0.005289744567289478,-0.0053037848008033375,0.23121321172547488,212.4495,232.03949999999998
2025-05-19,207.99,210.74,206.64,208.24,42051144,-0.0023475303023042793,-0.0023502900715049414,0.20844298639930123,212.22149999999996,231.42033333333333
2025-05-20,208.94,209.1,207.02,208.48,37870656,0.0011525163273145012,0.0011518526902249162,0.20523986013504747,211.90900000000002,230.82083333333333
2025-05-21,204.98,205.51,203.27,205.48,36250267,-0.01438986953184962,-0.014494407777467922,0.1863898369515515,211.1875,230.243
2025-05-22,203.1,204.32,200.76,203.78,30277919,-0.008273311271169925,-0.008307725052927817,0.18585824364965547,210.48650000000004,229.57083333333333
2025-05-23,204.47,206.37,204.08,204.52,13351704,0.00363136716066359,0.00362478966565935,0.18745159984283813,209.8605,228.9055
