date,open,high,low,close,volume,returns,log_returns,volatility,sma_20,sma_60
2025-03-25,233.28,234.08,230.37,234.04,34908587,0.011539957643601051,0.011473880200444464,0.1585188233208365,237.65749999999997,220.71016666666668
2025-03-26,234.5,237.68,233.34,234.99,30383451,0.004059135190565888,0.004050919127221679,0.1594546255820182,237.50200000000004,221.37783333333334
2025-03-27,233.4,235.96,231.33,233.66,49810808,-0.005659815311289895,-0.005675892758254592,0.15812116045961325,237.20300000000003,222.0345
2025-03-28,233.99,236.9,232.15,234.13,10094185,0.0020114696567661294,0.002009449360399012,0.14973755522192347,236.773,222.70516666666666
2025-03-31,231.57,232.01,228.62,231.62,41846704,-0.010720539871011847,-0.01077841889316986,0.14072025753104392,236.048,223.31233333333333
2025-04-01,231.17,232.2,227.08,230.49,16663283,-0.004878680597530383,-0.004890620208578289,0.13660645642172534,235.41799999999998,223.84633333333335
2025-04-02,231.97,234.8,228.38,231.82,39664086,0.005770315414985294,0.00575373091294552,0.13786347681058167,234.8055,224.36566666666667
2025-04-03,236.7,240.22,234.95,237.27,12344332,0.02350961953239583,0.023237524738836616,0.16249908621185477,234.36950000000002,225.0265
2025-04-04,233.4,236.82,231.24,233.56,12109700,-0.015636195052050494,-0.015759729784098786,0.1658890793143825,233.89749999999998,225.62333333333333
2025-04-07,230.84,233.66,229.8,231.5,41367194,-0.008820003425244027,-0.008859129889048073,0.16765942618456697,233.35999999999999,226.171
2025-04-08,231.88,234.63,231.46,231.58,31878846,0.0003455723542116207,0.0003455126578381712,0.15452985425198004,233.06499999999997,226.68533333333332
2025-04-09,223.25,223.95,220.31,223.09,11175392,-0.036661196994559164,-0.03735010869956868,0.1950795285992619,232.51100000000002,226.96083333333334
2025-04-10,216.93,219.29,213.39,216.24,18142746,-0.03070509659778564,-0.031186375516366178,0.21672187391008274,231.76850000000005,227.16449999999998
2025-04-11,216.87,218.31,215.99,216.7,28426202,0.002127266000739869,0.0021250065741211513,0.21069465445382715,230.9155,227.36366666666666
2025-04-14,214.61,215.26,212.32,214.2,36493694,-0.011536686663590201,-0.011603750528664957,0.2115572113754574,229.9215,227.50599999999997
2025-04-15,212.76,213.62,211.34,212.72,34312269,-0.006909430438842179,-0.006933411078883996,0.21083629669066542,228.844,227.66966666666667
2025-04-16,201.82,202.76,199.75,201.88,45242213,-0.05095900714554347,-0.05230328546270277,0.2660293501338638,227.224,227.67583333333332
2025-04-17,199.86,202.71,199.13,200.31,34417553,-0.007776897166633656,-0.007807294934174515,0.26603225187872487,225.615,227.71383333333335
2025-04-18,199.34,200.28,196.41,199.99,19366566,-0.001597523838051007,-0.0015988012398921066,0.26676382683117666,224.058,227.70033333333333
2025-04-21,207.74,209.66,205.11,208.33,46150483,0.041702085104255326,0.04085599564229554,0.31740648651637887,222.906,227.80416666666667
2025-04-22,211.71,212.31,211.53,211.71,11892285,0.016224259588153433,0.016094052740558147,0.32106620627982363,221.7895,227.92999999999998
2025-04-23,213.32,216.95,213.12,213.97,39373355,0.010674979925369588,0.01061840459801092,0.32433116608248397,220.7385,227.955
2025-04-24,210.23,211.72,208.42,210.66,21722867,-0.015469458335280684,-0.015590358870463669,0.326667346920338,219.58849999999998,227.89433333333332
2025-04-25,211.23,214.3,208.8,211.7,34990168,0.004936865090667375,0.004924718732423546,0.32765954790390583,218.46699999999996,227.89483333333334
