date,open,high,low,close,volume,returns,volatility,sma_20,sma_60,rsi
2025-01-01,147.5317328642303,148.98106919190255,146.64761253278178,147.2628603726946,6438935,,,,,
2025-01-02,148.08514054546282,150.32638306899858,147.19918452386347,148.92773602679566,6596831,0.011305468669341012,,,,
2025-01-03,149.2257610359756,151.55045785554213,149.2115159025235,150.58191148375795,2070378,0.011107235637186186,,,,
2025-01-04,154.5231086862401,154.30300675627967,151.1723030119235,153.51681248812534,3355541,0.01949039546283049,,,,
2025-01-05,156.7369556986526,156.40426180902054,153.3681002626489,155.81264680938818,1747815,0.01495493740426923,,,,
2025-01-06,159.5803217730035,158.5777447449258,157.98512649400047,158.361372581122,3687278,0.01635763093641418,,,,
2025-01-07,160.44535777686377,160.56225114555576,158.3901828961612,159.76052793830002,9462324,0.008835206050397781,,,,
2025-01-08,158.68476533012364,160.5968619874044,157.07566816524078,159.53162259573813,3940916,-0.0014328028676162674,,,,
2025-01-09,155.59826406381026,157.20020514601364,155.51572575863358,156.95063595441803,1828143,-0.01617852686084975,,,,
2025-01-10,156.19766778384857,159.37725673736165,155.94910164993152,156.8506184613773,4712840,-0.0006372544617772036,,,,
2025-01-11,153.5806392444541,153.16123838644305,151.0102809204492,152.77429092028729,2579428,-0.025988597182954543,,,,
2025-01-12,155.74357363543962,157.61027091266814,152.5589790714664,155.661273805052,1314206,0.01889704653429569,,,,
2025-01-13,151.37087650035747,151.88995498286562,150.0646435784998,150.82579998753496,1393949,-0.031064077142095803,,,,
2025-01-14,156.97359925605477,156.1830874520855,155.20350574898427,155.46928333628506,5843172,0.03078706261882158,,,,62.88298743326138
2025-01-15,157.08623827312238,158.02538367673407,155.0917200426093,156.24988765577848,9563813,0.005020955282883488,,,,63.770921901371366
2025-01-16,158.83797652956417,160.6389591753937,157.6477240384802,157.73328972466518,5945133,0.009493780066931468,,,,63.56830777821899
2025-01-17,163.02664477275633,164.79968510813785,163.24144204878093,164.26986836834223,2121000,0.041440704464397626,,,,68.33304503365966
2025-01-18,163.21838209362403,164.63564955606736,161.73891310171732,163.4333321704836,2885814,-0.005092450649457292,,,,64.0727667422457
2025-01-19,170.46540020415648,170.4160404625168,168.73252412590665,168.95653309820295,4676788,0.0337948254151601,,,,67.087566694987
2025-01-20,167.19307574090053,169.81891652184356,166.26879957247507,168.0354284556651,1880709,-0.005451725515712713,,157.0482866117007,,63.1324072343871
2025-01-21,164.85977215230326,166.80580943708523,164.4876553434309,165.07862854720855,6815003,-0.01759628868525598,0.01926710648556239,157.9390750204264,,56.92634107172542
2025-01-22,165.83933249785127,168.84454841830362,164.76422121965948,167.40076756796535,2235274,0.014066866445360038,0.019317692715662586,158.86272659748488,,59.718920367278415
2025-01-23,171.84551765306685,172.93866453005657,168.88069076789995,172.2170136416249,9925736,0.028770752629339924,0.019954808596160438,159.94448170537822,,67.8684128093916
2025-01-24,168.0650650834079,170.49750716808524,167.527969134229,169.00482002153205,5523303,-0.018652010926035856,0.020505615565847537,160.71888208204857,,63.25978289457427
2025-01-25,169.11845404973175,170.96154187050755,166.69032553155296,168.64370991247807,9740627,-0.002136685267366767,0.020425613034425708,161.36043523720306,,68.84019542335005
2025-01-26,173.1950706282092,171.6843023661158,169.7791283644973,171.67836166991398,2133633,0.01799445564267299,0.020480257578385657,162.02628469164267,,68.94906786770312
2025-01-27,172.30933610725478,175.72302912835028,171.12168937636753,172.5119844791006,5240905,0.004855724396936045,0.02045261248441086,162.6638575186827,,78.33930476313961
2025-01-28,179.19937637800354,178.72201031558254,176.741903490584,178.11130342745625,1651982,0.032457564993312094,0.021358771661749012,163.5928415602686,,78.86723384692449
2025-01-29,184.86803579581016,186.94703258367463,182.2641631786812,184.12081108161448,7864457,0.03374018121542677,0.02157828966722934,164.9513503166284,,81.35340056965569
2025-01-30,190.86165063573108,191.1719290255308,187.05213674933364,190.8074221910038,4530472,0.03631643305343357,0.022347020618149437,166.64919050310974,,83.30753741805765
2025-01-31,189.04488785191216,188.80525837589278,185.09497639421232,187.90622022778254,5339662,-0.015204869548088529,0.021546650705431766,168.4057869684845,,75.68373336564437
2025-02-01,190.56765548330654,191.77249440912274,186.44756264532586,190.12966230570146,9321081,0.011832722063291001,0.021461591095676833,170.129206393517,,78.16000222034657
2025-02-02,187.01435314740922,188.33064855508394,184.63618511037873,187.38852549891402,8400266,-0.014417197051452613,0.020050642729132144,171.95734266908593,,70.65482940836704
2025-02-03,183.80921949879783,188.03582151613372,184.6646436987594,185.18755930246815,5908789,-0.011745469422879018,0.02010827258157482,173.4432564673951,,68.68466661401496
2025-02-04,190.60363610640513,192.59766341233203,190.8633914654437,191.21859839382748,5109468,0.03256719357431992,0.02075617800165603,175.19169200429752,,76.68804229514305
2025-02-05,198.5286483399169,198.37685901247173,196.72381774364072,197.1216183386134,2321945,0.030870532439675413,0.021254097656801616,177.16110843499496,,78.27645110090876
2025-02-06,198.3384604072268,201.09758266540098,197.6356255522314,199.29695834774003,3632844,0.011035522270266052,0.020046934773271272,178.91246293396483,,77.12705784229432
2025-02-07,200.72277246712625,201.6560969350456,197.23947778588027,199.38635274949095,8266878,0.00044854875102973146,0.019866303308132684,180.7101139629152,,82.46558784609257
2025-02-08,202.06116830795992,203.43469805153268,198.31335865462134,201.60585204965167,7595064,0.011131651036063062,0.019079025243543584,182.34257991048764,,83.87768517647561
2025-02-09,196.00173214222843,200.56683379916348,196.69429090830664,196.99685835059958,3230037,-0.022861408298391006,0.020142722130605136,183.79065140523437,,75.20603039190289
2025-02-10,197.62803930710007,200.4718830771961,195.62478234996465,198.85778963586387,8922049,0.009446502349556907,0.01920775245124778,185.47960945966713,,75.70302268655044
2025-02-11,196.64195669757515,197.07421417314086,193.9446636043946,195.7161418519527,2366634,-0.015798464770547582,0.01998146581874644,186.8953781738665,,68.04043137884148
2025-02-12,199.49209923322238,200.6592532155237,198.27745943755735,200.52405888044328,4742924,0.02456576643600239,0.019772802874286167,188.31073043580741,,67.23350980704039
2025-02-13,203.72302246264798,204.44024114077493,200.4449983545148,202.130024747633,9056880,0.008008843807352006,0.018767153122298597,189.96699067211247,,63.31742012803762
2025-02-14,202.1916580875438,203.24278278905498,199.74167384596825,202.76934295715813,2341909,0.0031629057104374247,0.018636282445830557,191.67327232434644,,68.4641433591639
2025-02-15,190.79520837646515,192.65590934714737,188.93475416223666,192.27827310555054,9921020,-0.05173893498202131,0.02296761561645195,192.7032678961283,,52.21432124900775
2025-02-16,200.96100176570445,202.30737703753132,200.26617350039197,202.22799245142687,3845652,0.05174645676380951,0.025142150358496814,194.1890682947446,,63.31495231033594
2025-02-17,200.51672370843858,203.29371103097077,200.71610831580716,201.3331817796101,4067654,-0.004424761680961176,0.02462255788913366,195.3501622123523,,64.83463627332127
2025-02-18,202.47586079260634,203.28239599688362,198.1439273430157,200.58137969831955,8279579,-0.00373411910865995,0.023848967547300252,196.17319064318755,,59.52675011045016
2025-02-19,199.30107463182702,202.92713484346405,197.45942307718354,200.68420614267006,9941660,0.0005126420234278228,0.022653609472130458,196.66702984077088,,54.110118376047254
2025-02-20,199.6712076294142,199.79019826471082,196.81436973524146,197.85673312498784,9181180,-0.01408916562009932,0.02260834412490595,197.16455548563113,,48.36305932744889
2025-02-21,204.15068348275875,202.5806146404939,198.60753616217468,202.21746037908497,9603477,0.022039822376640705,0.02293520412750775,197.7689453893003,,52.93301817101041
2025-02-22,204.9876204012977,205.9049509230084,203.63859760231455,205.67705998607394,9842400,0.01710831300375082,0.022733275220112314,198.6833721136583,,54.11209846699278
2025-02-23,209.3325577086474,210.59196498820543,208.19904744089857,208.59742976283098,4397511,0.014198811364547703,0.022471409231979458,199.85386563667646,,62.13089071371181
2025-02-24,206.93249034000647,209.05434697090993,202.70724565871657,205.56444244792058,2991687,-0.014539907410934139,0.022027742956070094,200.5711578393811,,56.84544639338288
2025-02-25,201.41369909323123,205.85711070065756,200.9879895175837,202.95957756074344,1997249,-0.012671767822088564,0.021358667324267205,200.8630558004876,,57.47525049902404
2025-02-26,192.36713274576695,195.48393000186567,190.5004269830661,193.57679129856422,9200197,-0.04622982751021476,0.023743385172030385,200.57704744802882,,43.44898010536749
2025-02-27,191.7155138570648,193.80740704067358,192.45903187993895,193.43554677352847,8185916,-0.0007296562986102151,0.023740577926425577,200.2795071492307,,41.5685167255994
2025-02-28,189.75827460210962,192.29847710545204,185.68285459908662,188.75766215913802,7370686,-0.0241831694971103,0.024082446258630395,199.637097654705,,37.399151902620645
2025-03-01,186.16974372336003,188.53147176086125,183.05413478545702,185.87563218426965,1787514,-0.015268413170102635,0.023811359721825277,199.08103634638852,179.97332478777452,43.32907109938085
2025-03-02,180.6097126735705,180.46712745996027,178.1057760348676,179.35206855849322,8526929,-0.035096389715620346,0.024689201288518973,198.10575029251999,180.5081449242045,24.333034957602067
2025-03-03,174.034777152709,175.515553337676,174.26516091612376,174.5873389658465,6120680,-0.02656634869584884,0.025055030714937636,197.0493101482147,180.93580497318868,22.3887596031808
2025-03-04,171.06868197839188,173.50064093987686,172.34710902075994,172.35858875339488,1270472,-0.012765818103726345,0.02407688114080281,195.64103664186226,181.29874959434932,21.726224147845414
2025-03-05,169.930649836352,172.46100997269681,168.0371914699038,169.4938325634303,1167958,-0.016620907670945262,0.023883749926226678,194.0092270326521,181.56503326227104,20.39175307603837
2025-03-06,168.88304716961593,170.01514198681923,168.0741071772796,168.58688347601262,4094668,-0.005350926778284193,0.023740481945168087,192.30010405859483,181.77793720671477,21.163415945866262
2025-03-07,169.94493181758352,172.32462454870594,167.82263436513136,169.53434469203663,2015245,0.0056200173850347035,0.02166985652588669,191.16290763791915,181.9641534085634,15.47896864567106
2025-03-08,169.77294536897665,170.89723168990952,166.943915736829,168.8612374634529,7777086,-0.003970329609651824,0.016906081407699957,189.49456988852043,182.11583190064923,8.681710689282667
2025-03-09,168.6048860070627,170.3182077768686,167.20082064936307,170.19790242796464,2679306,0.00791575961772173,0.017296327410778738,187.93780592093816,182.29360323118635,5.315904607357865
2025-03-10,167.8816850266415,169.29710095598168,166.95842233762724,168.30160137366244,5312337,-0.011141741626955692,0.01727448660352955,186.32381700470532,182.4827859881738,5.460354948806128
