date,open,high,low,close,volume,returns,log_returns,volatility,sma_20,sma_60
2025-03-25,359.11,364.18,356.52,358.71,12749428,0.028058007566204246,0.02767159303458049,0.3001963482913623,376.579,374.63416666666666
2025-03-26,362.21,365.81,360.49,361.87,12672149,0.008809344595913204,0.008770768706472828,0.3038138194666565,374.929,374.599
2025-03-27,365.31,367.3,362.99,364.74,12176595,0.007931024953712562,0.00789973968261496,0.29178407032765247,373.996,374.5276666666667
2025-03-28,357.72,359.82,355.71,357.65,36216462,-0.01943850413993542,-0.019629916434293418,0.2952822933900271,372.56049999999993,374.25733333333335
2025-03-31,358.94,364.27,354.89,358.76,43362254,0.003103592898084706,0.0030987866954094974,0.2932173913398949,371.02599999999995,373.98316666666665
2025-04-01,356.65,359.76,352.53,356.24,35495639,-0.007024194447541432,-0.007048980236355304,0.2890138598416919,369.18050000000005,373.6701666666667
2025-04-02,350.75,351.25,346.46,350.83,26305515,-0.01518639119694598,-0.015302885357805275,0.29104443594807033,367.2415,373.403
2025-04-03,354.54,357.27,349.91,354.26,25960914,0.00977681498161509,0.009729331168809075,0.29328450365704467,365.35849999999994,373.26283333333333
2025-04-04,356.07,360.76,355.62,357.08,20725304,0.00796025517981147,0.007928739486710567,0.2959454075020705,363.81899999999996,373.05483333333336
2025-04-07,364.09,367.65,363.03,365.2,27840591,0.022740002240394297,0.02248530240965208,0.3105130569745467,362.80550000000005,373.01216666666664
2025-04-08,372.5,377.88,367.57,373.75,30758432,0.02341182913472073,0.023141975984082807,0.28634225426979654,363.026,373.03433333333334
2025-04-09,372.03,377.58,367.53,371.56,17273777,-0.005859531772575255,-0.005876766185576122,0.2700714751712077,362.644,372.9811666666667
2025-04-10,367.03,368.8,360.9,366.38,38625321,-0.01394122079879434,-0.01403931236200703,0.270315367046696,362.26,372.71183333333335
2025-04-11,366.65,367.56,363.34,366.92,7357857,0.0014738795785795844,0.001472794484141678,0.27039583554569374,361.944,372.60066666666665
